crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
25080,GEOL 1303,Physical Geology,MWF,1100,1150,STEM 2105,Daniel Bryant Imrecke,Fall 2023,100% F2F w/supplmtnl web,Opened
25082,GEOL 3305,Fundamentals Of Earth Science,TH,1130,1250,STEM 2105,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
25083,GEOL 3333,Environmental Geology,TDB,TDB,TDB,TBA,Dongmin Sun,Fall 2023,100% Online,Closed
25084,GEOL 4327,Natural Disasters,TH,1730,1850,STEM 2105,Daniel Bryant Imrecke,Fall 2023,100% F2F w/supplmtnl web,Opened
25737,GEOL 5632,Hazrdous Material In Geol Envr,T,1900,2150,STEM 2105,Dongmin Sun,Fall 2023,100% F2F w/supplmtnl web,Opened
19832,HADM 3322,Financial Dimensions of Healthcare Administration I,TDB,TDB,TDB,TBA,Jordan P Mitchell,Fall 2023,100% Online,Opened
19843,HADM 5531,Group Practice Management,W,1600,1850,TBA,J. Mark Clardy,Fall 2023,< 50% online,Opened
19845,HADM 5731,Healthcare Quality,M,1900,2150,TBA,Raymond Joseph Khoury,Fall 2023,< 50% online,Opened
24219,HADM 6739,Internship in Healthcare Administration,TDB,TDB,TDB,TBA,M. Femi Ayadi,Fall 2023,< 50% online,Opened
20238,HIST 1301,United States History I,TH,1000,1120,STEM 1203,Neal T Dugre,Fall 2023,100% F2F w/supplmtnl web,Opened
20259,HIST 1301,United States History I,MWF,900,950,Bayou Building 2512,Pearl Joy Young,Fall 2023,100% F2F w/supplmtnl web,Opened
20239,HIST 1302,United States History II,TH,1430,1550,Bayou Building 2311,Adam J Hodges,Fall 2023,100% F2F w/supplmtnl web,Opened
20240,HIST 1302,United States History II,TH,1130,1250,Bayou Building 1218,William P Powers,Fall 2023,> or equal to 50% Online,Opened
20241,HIST 2301,Texas History,M,1600,1850,Bayou Building 2234,Eddie Weller,Fall 2023,100% F2F w/supplmtnl web,Opened
20242,HIST 2321,World Civilization I,TDB,TDB,TDB,TBA,Jeremy L Piercy,Fall 2023,100% Online,Opened
20243,HIST 3307,Medieval Europe,W,900,1150,Bayou Building 1439,Jeremy L Piercy,Fall 2023,100% F2F w/supplmtnl web,Opened
20244,HIST 3316,Historical Studies,TH,1130,1250,Bayou Building 1213,Adam J Hodges,Fall 2023,100% F2F w/supplmtnl web,Opened
20245,HIST 3317,Introduction to Latin American History,M,1600,1850,Bayou Building 2230,Thais Sant'Ana,Fall 2023,100% F2F w/supplmtnl web,Opened
20246,HIST 3321,Modern Latin America,M,900,1150,Bayou Building 2524,Thais Sant'Ana,Fall 2023,100% F2F w/supplmtnl web,Opened
20247,HIST 3323,History of Mexico,T,1600,1850,Bayou Building 2524,Thais Sant'Ana,Fall 2023,100% F2F w/supplmtnl web,Opened
20248,HIST 3325,Colonial America,T,1300,1550,Bayou Building 1218,Neal T Dugre,Fall 2023,100% F2F w/supplmtnl web,Opened
20249,HIST 3329,Antebellum America,H,1300,1550,Bayou Building 1133,Pearl Joy Young,Fall 2023,100% F2F w/supplmtnl web,Opened
20250,HIST 3335,U.S. in the Roaring 1920s,M,1300,1550,Bayou Building 1439,Adam J Hodges,Fall 2023,100% F2F w/supplmtnl web,Opened
20251,HIST 3341,Women in American History,M,1300,1550,SSCB� 2311,Pearl Joy Young,Fall 2023,100% F2F w/supplmtnl web,Opened
20252,HIST 3345,Reel America I,M,1600,1850,Bayou Building 1335,Barbara Hales,Fall 2023,< 50% online,Opened
20253,HIST 3349,Modern Middle East,TDB,TDB,TDB,TBA,Cengiz Sisman,Fall 2023,100% Online,Opened
20254,HIST 4391,Selected Topics in History,T,830,1120,Bayou Building 2230,Cengiz Sisman,Fall 2023,< 50% online,Opened
20256,HIST 5031,Research and Methods Seminar,T,1900,2150,Bayou Building 2237,Barbara Hales,Fall 2023,> or equal to 50% Online,Opened
20255,HIST 5131,"Studies in Early American History, 1607-1815",H,1900,2150,Bayou Building 1335,Neal T Dugre,Fall 2023,100% F2F w/supplmtnl web,Opened
20257,HIST 5432,Studies in European History,W,1900,2150,Bayou Building 2235,Jeremy L Piercy,Fall 2023,100% F2F w/supplmtnl web,Opened
20258,HIST 5438,Islamic Empires in World History,M,1900,2150,Bayou Building 2230,Cengiz Sisman,Fall 2023,100% F2F w/supplmtnl web,Opened
20199,HLTH 2301,Introduction to Exercise Science,TH,1130,1250,REC 264,Julianna M. Dean,Fall 2023,> or equal to 50% Online,Opened
20200,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Felicia Ann Thomas,Fall 2023,100% Online,Opened
20201,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Felicia Ann Thomas,Fall 2023,100% Online,Opened
20202,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Denise B Cazes,Fall 2023,100% online w/F2F,Opened
20203,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Jason Royce Abshire,Fall 2023,100% online w/F2F,Opened
20204,HLTH 3302,Health and Physical Education - EC-6 Survey,W,1600,1850,Student Services Bld 3311,Cindy G Gravely,Fall 2023,> or equal to 50% Online,Opened
20207,HLTH 3303,Nutrition and Weight Management,T,1600,1850,REC 264,Denise B Cazes,Fall 2023,< 50% online,Opened
20208,HLTH 3303,Nutrition and Weight Management,TDB,TDB,TDB,TBA,Alfred Eugene Coleman,Fall 2023,100% Online,Opened
20205,HLTH 3304,Principles of Physical Fitness,TDB,TDB,TDB,TBA,Olympia Watts,Fall 2023,100% Online,Opened
20206,HLTH 3304,Principles of Physical Fitness,TDB,TDB,TDB,TBA,Daniel Allen Nowalk,Fall 2023,100% Online,Opened
20209,HLTH 3309,Evidence-Based Practice,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
20198,HLTH 3315,Health Promotion Planning & Evaluation,W,1900,2150,REC 263,Sumaita Choudhury,Fall 2023,< 50% online,Opened
20210,HLTH 3316,Applied Kinesiology,H,1600,1850,REC 264,Paul Fullmer,Fall 2023,100% F2F w/supplmtnl web,Opened
20211,HLTH 3317,Motor Development and Learning,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
20212,HLTH 3319,Introduction to Public Health,TDB,TDB,TDB,TBA,Isabelle Soraya Kusters,Fall 2023,100% Online,Opened
20213,HLTH 4301,Physiology of Exercise,M,1600,1850,REC 264,Jason Richard Bentley,Fall 2023,100% F2F w/supplmtnl web,Opened
20214,HLTH 4302,Biomechanics,W,1600,1850,REC 263,To be Announced,Fall 2023,> or equal to 50% Online,Opened
20215,HLTH 4305,Seminar in Sports Medicine,T,1900,2150,REC 264,Charles Tyler Morrison,Fall 2023,100% F2F w/supplmtnl web,Opened
20216,HLTH 4307,Peak Performance,H,1900,2150,REC 264,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
20217,HLTH 4308,Resistive Exercise:  Theory and Practice,H,1300,1550,REC 264,William Emil Amonette,Fall 2023,< 50% online,Opened
20218,HLTH 4311,Methods in Physical Education I,H,1600,1850,REC 263,Cindy G Gravely,Fall 2023,> or equal to 50% Online,Opened
20219,HLTH 4370,Undergraduate Lab Practicum,W,1600,1850,REC 264,Denise B Cazes,Fall 2023,100% F2F w/supplmtnl web,Opened
20220,HLTH 4370,Undergraduate Lab Practicum,T,1300,1550,REC 264,Denise B Cazes,Fall 2023,100% F2F w/supplmtnl web,Opened
19755,HMRS 5131,Human Resource Mgmt Processes,TDB,TDB,TDB,TBA,Laura Guerrero,Fall 2023,100% Online,Opened
19757,HMRS 5231,Legl Envr Of Humn Res Mgmt I,TDB,TDB,TDB,TBA,M Alix Valenti,Fall 2023,100% Online,Opened
19759,HMRS 5433,Compensation And Benefits,TDB,TDB,TDB,TBA,Donna Stringer,Fall 2023,100% Online,Opened
19896,HMRS 5435,"Employee Plan,Staff,Selection",TDB,TDB,TDB,TBA,Deidre Renee Bradley,Fall 2023,100% Online,Opened
19761,HMRS 5531,Training And Development,TDB,TDB,TDB,TBA,"Cynde Lee Ferris,
Donna Stringer",Fall 2023,100% Online,Opened
24209,HMRS 6735,Seminar in Human Resource Management,TDB,TDB,TDB,TBA,Donna Stringer,Fall 2023,100% Online,Opened
20265,HUMN 1301,Humanities,TDB,TDB,TDB,TBA,Daniel Silvermintz,Fall 2023,100% Online,Opened
20282,HUMN 3350,Art 1900-1950,W,1900,2150,Bayou Building 1135,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
20268,HUMN 3375,Ideas in Transition,TDB,TDB,TDB,TBA,Barbara Hales,Fall 2023,100% Online,Opened
20269,HUMN 3375,Ideas in Transition,TDB,TDB,TDB,TBA,Sarah Kielt Costello,Fall 2023,100% Online,Opened
20270,HUMN 3375,Ideas in Transition,T,1900,2150,Bayou Building 1217,Daniel Silvermintz,Fall 2023,> or equal to 50% Online,Opened
20271,HUMN 3375,Ideas in Transition,T,1600,1850,Bayou Building 1313,Julio C. Covarrubias-Cabeza,Fall 2023,> or equal to 50% Online,Opened
20275,HUMN 4322,Roman Art,M,1600,1850,Student Services Bld 2306,Sarah Kielt Costello,Fall 2023,< 50% online,Opened
20260,HUMN 4326,Studies in Film,M,1600,1850,Bayou Building 1335,Barbara Hales,Fall 2023,< 50% online,Opened
20278,HUMN 4364,Museum Studies,H,1600,1850,Student Services Bld 2310,Beth Matusoff Merfish,Fall 2023,< 50% online,Opened
20283,HUMN 5032,History of Ideas II,W,1900,2150,Bayou Building 1133,Julio C. Covarrubias-Cabeza,Fall 2023,100% F2F w/supplmtnl web,Opened
20279,HUMN 5235,Museums and the Public,H,1600,1850,Student Services Bld 2310,Beth Matusoff Merfish,Fall 2023,< 50% online,Closed
20280,HUMN 5431,Issues in Art History II: Renaissance to the Present,H,1600,1850,Student Services Bld 2310,Beth Matusoff Merfish,Fall 2023,< 50% online,Opened
23747,INST 3313,Survey of Instructional Technologies,M,900,1150,Arbor 1310.05,Rhonda J Ritter,Fall 2023,< 50% online,Opened
23748,INST 3313,Survey of Instructional Technologies,H,1900,2150,Arbor 1310.05,Patrick Finnerty,Fall 2023,< 50% online,Opened
23749,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
23750,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Amy Scott Lejeune,Fall 2023,100% Online,Opened
23751,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Marla Hazlyn Welch,Fall 2023,100% Online,Opened
23752,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Laura Nicholas Reeves,Fall 2023,100% Online,Opened
23753,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Vicki Hileman Gaido,Fall 2023,100% Online,Opened
23755,INST 4355,eLearning,TDB,TDB,TDB,TBA,Barkley Huff Mann,Fall 2023,100% Online,Opened
23756,INST 4365,Web Development,TDB,TDB,TDB,TBA,Terri Armendariz,Fall 2023,100% Online,Opened
23758,INST 5130,Learning Theory and Instruction,TDB,TDB,TDB,TBA,Jennifer Joyce Willis-Opalenik,Fall 2023,100% Online,Opened
23760,INST 5131,Trends and Issue in Instructional Technology,TDB,TDB,TDB,TBA,Caroline M Crawford,Fall 2023,100% Online,Opened
23775,INST 5233,Performance Technology,TDB,TDB,TDB,TBA,Jennifer Joyce Willis-Opalenik,Fall 2023,100% Online,Opened
23779,INST 5333,Sys Design Of Tech-Based Instr,TDB,TDB,TDB,TBA,Michelle Giles,Fall 2023,100% Online,Opened
23781,INST 5433,Project Management for Instructional Projects,TDB,TDB,TDB,TBA,Caroline M Crawford,Fall 2023,100% Online,Opened
23766,INST 5635,Inst Web Design & Development,TDB,TDB,TDB,TBA,Rhonda J Ritter,Fall 2023,100% Online,Opened
23783,INST 6031,Applications of Technology,TDB,TDB,TDB,TBA,Caroline M Crawford,Fall 2023,100% Online,Opened
23786,INST 6037,Advanced Technology Applications,TDB,TDB,TDB,TBA,Michelle Giles,Fall 2023,100% Online,Opened
19643,ISAM 1305,Business Computer Applications,TDB,TDB,TDB,TBA,Junior M.R Bowen,Fall 2023,100% Online,Opened
19644,ISAM 1305,Business Computer Applications,TH,1000,1120,SSCB� 2311,Douglas J Steel,Fall 2023,< 50% online,Opened
19646,ISAM 3303,Info Systems For Mgmt,TDB,TDB,TDB,TBA,Michael Yu-Chi Wu,Fall 2023,100% Online,Opened
19647,ISAM 3303,Info Systems For Mgmt,TDB,TDB,TDB,TBA,Raja Rajeswari Athuru,Fall 2023,100% Online,Opened
19648,ISAM 3303,Info Systems For Mgmt,TDB,TDB,TDB,TBA,Imali Anushka Arthanayaka,Fall 2023,100% Online,Opened
19649,ISAM 3303,Info Systems For Mgmt,T,1300,1550,Student Services Bld 2306,Jian Lin,Fall 2023,Face to Face,Opened
19650,ISAM 3303,Info Systems For Mgmt,W,1900,2150,Student Services Bld 2310,Charitha Hettiarachchi,Fall 2023,Face to Face,Opened
19654,ISAM 3304,Introduction to Business Applications Programming,M,1600,1850,Student Services Bld 2310,Nanfei Sun,Fall 2023,Face to Face,Opened
19876,ISAM 3314,Applications Development with Java,W,1600,1850,Student Services Bld 2310,Nanfei Sun,Fall 2023,Face to Face,Opened
19656,ISAM 3331,Introduction to Business Database Application Development,M,1300,1550,Student Services Bld 2310,Charitha Hettiarachchi,Fall 2023,Face to Face,Opened
19657,ISAM 3333,Applications Development with C#,T,1900,2150,Student Services Bld 2310,Chaitanya Belwal,Fall 2023,Face to Face,Opened
24215,ISAM 4331,Introduction to Business Internet Applications Development,M,1900,2150,SSCB� 2311,Michael Yu-Chi Wu,Fall 2023,Face to Face,Opened
25643,ISAM 4362,Advanced Business Database Applications Development,W,1900,2150,Student Services Bld 3311,Imali Anushka Arthanayaka,Fall 2023,Face to Face,Opened
19660,ISAM 4391,Special Topics in Management Information Systems,T,1300,1550,Student Services Bld 2310,Charitha Hettiarachchi,Fall 2023,Face to Face,Opened
19875,ISAM 4391,Special Topics in Management Information Systems,H,1300,1550,SSCB� 2311,Nanfei Sun,Fall 2023,Face to Face,Opened
19655,ISAM 5030,Fundamentals of Business Programming Applications,M,1600,1850,Student Services Bld 2310,Nanfei Sun,Fall 2023,Face to Face,Opened
19663,ISAM 5330,Management Information Systems,H,1900,2150,SSCB� 2311,Gokhan Gercek,Fall 2023,Face to Face,Opened
19664,ISAM 5331,Fundamentals of Databases,W,1900,2150,SSCB� 2311,Naveed Saleem,Fall 2023,Face to Face,Opened
19661,ISAM 5332,Data Warehousing and Data Mining,T,1300,1550,Student Services Bld 2310,Charitha Hettiarachchi,Fall 2023,Face to Face,Closed
19665,ISAM 5338,Internet Application Development,H,1600,1850,SSCB� 2311,Douglas J Steel,Fall 2023,Face to Face,Opened
19666,ISAM 5339,Fundamentals of Computer Networking,T,1600,1850,SSCB� 2311,Gokhan Gercek,Fall 2023,Face to Face,Opened
19667,ISAM 5430,Advanced Application Development with C#,W,1600,1850,SSCB� 2311,Michael Yu-Chi Wu,Fall 2023,Face to Face,Opened
19668,ISAM 5632,Advanced Database Applications Development,M,1900,2150,Student Services Bld 2310,Naveed Saleem,Fall 2023,Face to Face,Opened
19669,ISAM 5635,Systems Analysis and Design,W,1300,1550,Bayou Building 2512,Douglas J Steel,Fall 2023,Face to Face,Opened
19670,ISAM 5636,Advanced Computer Networking,M,1300,1550,SSCB 3310,Gokhan Gercek,Fall 2023,Face to Face,Opened
19671,ISAM 5638,Advanced Applications Programming with Java,T,1900,2150,SSCB� 2311,Jian Lin,Fall 2023,Face to Face,Opened
19662,ISAM 5734,Advanced Data Analytics in ERP System,H,1300,1550,SSCB� 2311,Nanfei Sun,Fall 2023,Face to Face,Opened
19672,ISAM 5735,Data Analytics Application Development,M,1600,1850,SSCB� 2311,Jian Lin,Fall 2023,Face to Face,Opened
21063,ITEC 1310,Introduction to Information Technology,T,1600,1850,Delta Building D201,Arturo Perez,Fall 2023,100% F2F w/supplmtnl web,Opened
21083,ITEC 2313,Scripting I,H,1300,1550,Delta Building 204,Lisa Louise Lacher,Fall 2023,< 50% online,Opened
21064,ITEC 2351,Web Fundamentals,M,1600,1850,Delta Building 204,Arturo Perez,Fall 2023,100% F2F w/supplmtnl web,Opened
21065,ITEC 2381,Forensics Fundamentals,H,1600,1850,Delta Building 202,Arturo Perez,Fall 2023,100% F2F w/supplmtnl web,Opened
21089,ITEC 3312,Scripting II,H,1600,1850,Delta Building 204,Lisa Louise Lacher,Fall 2023,< 50% online,Opened
21087,ITEC 3335,Database Development,W,1600,1850,Delta Building 204,Lisa Louise Lacher,Fall 2023,< 50% online,Opened
21069,ITEC 3365,Network Fundamentals,H,1900,2150,Delta Building 202,Joshua Todd Baker,Fall 2023,100% F2F w/supplmtnl web,Opened
21067,ITEC 3388,Cyber Security I,T,1300,1550,Delta� Building 119A,Arturo Perez,Fall 2023,100% F2F w/supplmtnl web,Opened
21076,ITEC 4342,IT Project Management,M,1600,1850,Delta Building 202,Kathy Lynn Rogers,Fall 2023,100% F2F w/supplmtnl web,Opened
21078,ITEC 4365,Network Administration,W,1600,1850,Delta Building 202,Krishani D Abeysekera,Fall 2023,100% F2F w/supplmtnl web,Opened
21085,ITEC 4379,Internship in Information Technology,TDB,TDB,TDB,TBA,Lisa Louise Lacher,Fall 2023,100% F2F w/supplmtnl web,Opened
21070,ITEC 4381,Computer Forensics,T,1900,2150,Delta� Building 119A,Joshua Todd Baker,Fall 2023,100% F2F w/supplmtnl web,Closed
21071,ITEC 4383,Cyber Security II,T,1600,1850,Delta� Building 119A,Joshua Todd Baker,Fall 2023,100% F2F w/supplmtnl web,Opened
23734,ITEC 4388,Senior Project in Information Technology,T,1600,1850,Delta Building D241,Alfredo J Perez-Davila,Fall 2023,100% F2F w/supplmtnl web,Opened
23735,ITEC 4388,Senior Project in Information Technology,T,1900,2150,Delta Building D241,Alfredo J Perez-Davila,Fall 2023,100% F2F w/supplmtnl web,Opened
21074,ITEC 4391,Selected Topics in Information Technology,H,1600,1850,Delta Building D241,Joshua Todd Baker,Fall 2023,100% F2F w/supplmtnl web,Opened
19763,LEGL 3301,Business Law,M,1600,1850,STEM 2115,Vanessa L. Johnson,Fall 2023,< 50% online,Opened
19764,LEGL 3301,Business Law,TDB,TDB,TDB,TBA,Vanessa L. Johnson,Fall 2023,100% Online,Opened
24222,LEGL 3301,Business Law,TDB,TDB,TDB,TBA,Vanessa L. Johnson,Fall 2023,100% Online,Opened
19766,LEGL 3313,Intro Law & Amer Legal System,TDB,TDB,TDB,TBA,Jonathan Robert Everhart,Fall 2023,100% Online,Opened
19768,LEGL 3351,Legal Research,T,1900,2150,Bayou Building 2122,Jonathan Robert Everhart,Fall 2023,< 50% online,Opened
19769,LEGL 3353,Introduction to the Texas Rules of Pre-Trial Civil Procedure,TDB,TDB,TDB,TBA,Robert Prim,Fall 2023,100% Online,Opened
25705,LEGL 4325,Legal Concepts for Human Resource Professionals,TDB,TDB,TDB,TBA,M Alix Valenti,Fall 2023,100% Online,Opened
19774,LEGL 4352,Family Law & Procedures,TDB,TDB,TDB,TBA,Jeanice J Dawes,Fall 2023,100% Online,Opened
19771,LEGL 4353,Dispute Resolution,H,1600,1850,Bayou Building 3326,Robert Prim,Fall 2023,< 50% online,Opened
19776,LEGL 4355,Criminal Law & Procedure,W,1600,1850,Bayou Building 2311,Winifred Bandy Weber,Fall 2023,< 50% online,Opened
19777,LEGL 5131,Legal Concepts for the Business Professional,H,1900,2150,Bayou Building 2512,Jonathan Robert Everhart,Fall 2023,< 50% online,Opened
20417,LITR 2326,American Literature,W,1300,1550,Bayou Building 2122,Jennifer S Lowe,Fall 2023,100% F2F w/supplmtnl web,Opened
20418,LITR 2341,Literature and Experience,H,1900,2150,Bayou Building 2122,Adrian Stephen Hal Russell,Fall 2023,100% F2F w/supplmtnl web,Opened
20419,LITR 2366,Introduction to Film Studies,TH,1300,1420,SSCB 3306,Elizabeth Klett,Fall 2023,100% F2F w/supplmtnl web,Opened
20420,LITR 2371,Introduction Creative Writing,W,1600,1850,Bayou Building 2234,Jennifer Maritza McCauley,Fall 2023,100% F2F w/supplmtnl web,Opened
20421,LITR 3301,Literary Studies: Genres and  Perspectives,TH,1000,1120,Bayou Building 1439,Anne Teresa Marcoline,Fall 2023,100% F2F w/supplmtnl web,Opened
20422,LITR 3334,Mythology,W,900,1150,Bayou Building 1335,David D Day,Fall 2023,100% F2F w/supplmtnl web,Opened
20423,LITR 3361,Shakespeare,T,1300,1550,SSCB� 2311,Michael Carroll Clody,Fall 2023,100% F2F w/supplmtnl web,Opened
20424,LITR 4338,American Minority Literature,M,1600,1850,SSCB 3310,Jennifer Maritza McCauley,Fall 2023,100% F2F w/supplmtnl web,Opened
20426,LITR 4350,Masterpieces of 19th-Century European Literature,T,1600,1850,SSCB� 2311,Anne Teresa Marcoline,Fall 2023,100% F2F w/supplmtnl web,Opened
20425,LITR 4356,Modern American and British Poetry,M,1300,1550,Bayou Building 2524,Michael Carroll Clody,Fall 2023,100% F2F w/supplmtnl web,Opened
20427,LITR 4368,Literature of the Future,TH,1130,1250,SSCB� 2311,Elizabeth Klett,Fall 2023,100% F2F w/supplmtnl web,Opened
20428,LITR 5130,Composition: Theory and Practice,T,1900,2150,Student Services Bld 2308,Chloe M Diepenbrock,Fall 2023,< 50% online,Opened
20429,LITR 5132,Literary Theory,M,1900,2150,Student Services Bld 2308,Anne Teresa Marcoline,Fall 2023,100% F2F w/supplmtnl web,Opened
20430,LITR 5434,British Literature: Pre-Restoration,W,1900,2150,Student Services Bld 2308,Michael Carroll Clody,Fall 2023,100% F2F w/supplmtnl web,Opened
20432,LITR 5831,World/Multicultural Literature,H,1900,2150,Student Services Bld 2308,Jennifer Maritza McCauley,Fall 2023,100% F2F w/supplmtnl web,Opened
20261,LLAS 4309,Topics in Latina/o and Latin American Studies,T,1600,1850,Bayou Building 2524,Thais Sant'Ana,Fall 2023,100% F2F w/supplmtnl web,Opened
23789,LLLS 4311,Foundations Literacy Skills,M,1300,1550,Arbor 1310.02,Malene A. Golding,Fall 2023,< 50% online,Opened
23790,LLLS 4311,Foundations Literacy Skills,T,1900,2150,Arbor 1310.02,Annette Marie Taylor,Fall 2023,< 50% online,Opened
23791,LLLS 4311,Foundations Literacy Skills,H,1900,2150,Arbor 1310.03,Dolly Eiren Liburd,Fall 2023,< 50% online,Opened
23792,LLLS 4311,Foundations Literacy Skills,M,1600,1850,Arbor 1310.06,To be Announced,Fall 2023,< 50% online,Opened
23793,LLLS 4311,Foundations Literacy Skills,W,1900,2150,Arbor 1310.09,Vanessa Ann Flores,Fall 2023,< 50% online,Opened
23795,LLLS 4313,Corrective & Remedial Reading,M,1300,1550,Arbor 1310.09,Lillian B McEnery,Fall 2023,< 50% online,Opened
23796,LLLS 4313,Corrective & Remedial Reading,T,1900,2150,Arbor 1310.09,Michelle Diane Meadows,Fall 2023,< 50% online,Opened
23797,LLLS 4332,Diagn & Prescriptive Reading,M,1600,1850,Arbor 1310.09,Lillian B McEnery,Fall 2023,< 50% online,Opened
23798,LLLS 4332,Diagn & Prescriptive Reading,T,1600,1850,Arbor 1310.09,Michelle Diane Meadows,Fall 2023,< 50% online,Opened
23799,LLLS 4344,Literacy Methods For EC-6,H,830,1120,Arbor 1310.09,Roberta Diane Raymond,Fall 2023,< 50% online,Opened
23801,LLLS 4344,Literacy Methods For EC-6,M,900,1150,Arbor 1310.09,Roberta Diane Raymond,Fall 2023,< 50% online,Closed
23802,LLLS 4344,Literacy Methods For EC-6,T,1600,1850,Arbor 1310.03,Michaelann Renee Shumate,Fall 2023,< 50% online,Opened
23807,LLLS 4344,Literacy Methods For EC-6,H,1900,2150,Arbor 1310.09,Rosie Ann Sanchez,Fall 2023,< 50% online,Opened
23808,LLLS 4345,Survey of Children Literature,M,1600,1850,Bayou Building 1326,Denise Bowman,Fall 2023,< 50% online,Opened
23809,LLLS 4345,Survey of Children Literature,TDB,TDB,TDB,TBA,Sharon Lynn Zallis-Youngblood,Fall 2023,100% Online,Opened
23812,LLLS 4345,Survey of Children Literature,TDB,TDB,TDB,TBA,Morgan Waites Tolleson Fanning,Fall 2023,100% Online,Opened
23815,LLLS 4347,Multicultural Literature,W,1600,1850,Arbor 1310.09,Heather A Pule,Fall 2023,< 50% online,Opened
23816,LLLS 4351,Content Area Literacy,W,1300,1550,Arbor 1310.09,Heather A Pule,Fall 2023,< 50% online,Opened
23817,LLLS 4352,Young Adult Lit & Read,H,1600,1850,Arbor 1310.09,Heather A Pule,Fall 2023,< 50% online,Opened
23818,LLLS 6332,Foundations of Early and Secondary Literacy,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
23819,LLLS 6839,Practicum in School Literacy Practices,M,1600,1850,Arbor 1310.02,Roberta Diane Raymond,Fall 2023,< 50% online,Opened
23994,MATH 1001,Basic Math and Algebra Skills Review,TH,1430,1550,Bayou Building 1124,Michael Heerey,Fall 2023,100% F2F w/supplmtnl web,Opened
23996,MATH 1001,Basic Math and Algebra Skills Review,MW,1300,1420,Bayou Building 1124,Teresa D Rivas,Fall 2023,100% F2F w/supplmtnl web,Opened
23999,MATH 1314,College Algebra,MW,1100,1220,Bayou Building 1215,Teresa D Rivas,Fall 2023,100% F2F w/supplmtnl web,Opened
24002,MATH 1314,College Algebra,TH,1000,1120,Bayou Building 1217,Sadhana Weerasinghe,Fall 2023,100% F2F w/supplmtnl web,Opened
24003,MATH 1314,College Algebra,MW,1600,1720,Bayou Building 1213,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
24005,MATH 1314,College Algebra,MW,1300,1420,Bayou Building 1218,Michael Heerey,Fall 2023,> or equal to 50% Online,Opened
24011,MATH 1324,Mathematics for Business & Social Sciences,MW,930,1050,Bayou Building 1217,Nancy Ramirez,Fall 2023,100% F2F w/supplmtnl web,Opened
24014,MATH 1324,Mathematics for Business & Social Sciences,TH,1300,1420,Bayou Building 1213,Nancy Ramirez,Fall 2023,100% F2F w/supplmtnl web,Opened
24017,MATH 1324,Mathematics for Business & Social Sciences,MW,1100,1220,Bayou Building 1213,Michael Heerey,Fall 2023,> or equal to 50% Online,Opened
24020,MATH 1324,Mathematics for Business & Social Sciences,MW,1730,1850,Delta Building 136,Thomas J Dillon,Fall 2023,100% F2F w/supplmtnl web,Opened
24064,MATH 1332,Contemporary Mathematics,TH,1130,1250,Bayou Building 3315,Michael Heerey,Fall 2023,100% F2F w/supplmtnl web,Opened
24067,MATH 1350,Mathematics for Teachers I,TH,1000,1120,Bayou Building 3315,Catherine Gaines,Fall 2023,100% F2F w/supplmtnl web,Opened
24069,MATH 1351,Mathematics for Teachers II,TH,1730,1850,Bayou Building 3315,Thomas B Fox,Fall 2023,100% F2F w/supplmtnl web,Opened
24070,MATH 1351,Mathematics for Teachers II,TH,1300,1420,Bayou Building 3315,Catherine Gaines,Fall 2023,100% F2F w/supplmtnl web,Opened
24073,MATH 2305,Discrete Mathematics,MW,1730,1850,Bayou Building 1211,Yipeng Yang,Fall 2023,100% F2F w/supplmtnl web,Opened
24078,MATH 2305,Discrete Mathematics,TH,1000,1120,Bayou Building 1215,Nancy Ramirez,Fall 2023,100% F2F w/supplmtnl web,Opened
24083,MATH 2315,Calculus III,TH,1730,1850,Bayou Building 3400,Manki Cho,Fall 2023,100% F2F w/supplmtnl web,Opened
24085,MATH 2318,Linear Algebra,MW,1300,1420,Bayou Building 1217,Nancy Ramirez,Fall 2023,100% F2F w/supplmtnl web,Opened
24086,MATH 2318,Linear Algebra,MW,1600,1720,Bayou Building 1211,Yipeng Yang,Fall 2023,100% F2F w/supplmtnl web,Opened
