crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
20912,SOCI 4312,"Social Structure: Class, Power, Status",TDB,TDB,TDB,TBA,Jennifer Arney Cuevas,Spring 2023,100% Online,Closed
20401,SOCI 4316,Women and the Law,TDB,TDB,TDB,TBA,Audrey Christine Ewer,Spring 2023,100% Online,Closed
20373,SOCI 4322,Theories of Society,W,1600,1850,Bayou Building 1217,Stephen Michael Cherry,Spring 2023,< 50% online,Opened
20385,SOCI 4323,Religion in Society,TDB,TDB,TDB,TBA,William S Kilgore,Spring 2023,100% Online,Closed
20379,SOCI 4328,Social Conflict and Mediation,T,1600,1850,Bayou Building 1215,John Mike McMullen,Spring 2023,< 50% online,Opened
20375,SOCI 4335,Social Change and Social Movements,H,1300,1550,Bayou Building 1211,Stephen Michael Cherry,Spring 2023,< 50% online,Opened
20397,SOCI 4355,Minorities in America,TDB,TDB,TDB,TBA,William S Kilgore,Spring 2023,100% Online,Closed
20377,SOCI 4384,Statistics,TDB,TDB,TDB,TBA,John Mike McMullen,Spring 2023,100% Online,Opened
20380,SOCI 5433,Social Conflict and Mediation,T,1600,1850,Bayou Building 1215,John Mike McMullen,Spring 2023,< 50% online,Opened
20376,SOCI 5732,Graduate Seminar in  Social Problems,H,1900,2150,Bayou Building 1130,Stephen Michael Cherry,Spring 2023,< 50% online,Opened
20384,SOCI 5931,Research Topics in Sociology,W,1600,1850,Bayou Building 2237,Amy Lucas,Spring 2023,< 50% online,Opened
20405,SOCI 6432,Qualitative Research Methods,H,1600,1850,Bayou Building 1124,Jennifer Arney Cuevas,Spring 2023,> or equal to 50% Online,Closed
20782,SOCI 6730,Advanced Non-Experimental Research and Statistics,M,1900,2150,Bayou Building 3607,Robert A Bartsch,Spring 2023,< 50% online,Closed
20279,SPED 2301,Introduction to Special Populations,M,1300,1550,Bayou Building 1215,Gaye Annette McDaniel,Spring 2023,100% F2F w/supplmtnl web,Opened
20916,SPED 2301,Introduction to Special Populations,TDB,TDB,TDB,TBA,Marlene Morgan,Spring 2023,100% Online,Opened
20917,SPED 2301,Introduction to Special Populations,TDB,TDB,TDB,TBA,Marlene Morgan,Spring 2023,100% Online,Opened
20930,SPED 2301,Introduction to Special Populations,TDB,TDB,TDB,TBA,Elizabeth Anne Beavers,Spring 2023,100% Online,Opened
20918,SPED 4300,Survey Of Exceptionalities,TDB,TDB,TDB,TBA,Randy Lee Seevers,Spring 2023,< 50% online,Closed
20920,SPED 4300,Survey Of Exceptionalities,W,900,1150,Bayou Building 1439,Ismael Capelo,Spring 2023,100% F2F w/supplmtnl web,Opened
20921,SPED 4300,Survey Of Exceptionalities,H,1900,2150,Bayou Building 2234,Lisa Nicole Lemons,Spring 2023,100% F2F w/supplmtnl web,Opened
20922,SPED 4300,Survey Of Exceptionalities,TDB,TDB,TDB,TBA,Randy Lee Seevers,Spring 2023,100% Online,Closed
20931,SPED 4300,Survey Of Exceptionalities,TDB,TDB,TDB,TBA,Randy Lee Seevers,Spring 2023,100% Online,Closed
20923,SPED 4312,Diagnostic Instruction for Learners with Special Needs,T,1300,1550,Arbor 1310.05,Elizabeth Anne Beavers,Spring 2023,< 50% online,Opened
20924,SPED 4312,Diagnostic Instruction for Learners with Special Needs,T,1900,2150,Arbor 1310.05,"Elizabeth Anne Beavers,
Gaye Annette McDaniel",Spring 2023,100% F2F w/supplmtnl web,Opened
20925,SPED 4321,Implementing Pos Bhvrl Support,W,1900,2150,Bayou Building 2230,Ismael Capelo,Spring 2023,100% F2F w/supplmtnl web,Opened
20926,SPED 4332,Early Childhood Special Educ,M,1900,2150,Arbor 1310.03,Elizabeth Anne Beavers,Spring 2023,100% F2F w/supplmtnl web,Opened
20071,STAT 3308,Computational Statistics,TH,1000,1120,Bayou Building 3400,Sadhana Weerasinghe,Spring 2023,100% F2F w/supplmtnl web,Opened
20074,STAT 3308,Computational Statistics,MW,1300,1420,Bayou Building 2230,Sadhana Weerasinghe,Spring 2023,100% F2F w/supplmtnl web,Opened
20076,STAT 3308,Computational Statistics,TH,1300,1420,Bayou Building 2122,Sadhana Weerasinghe,Spring 2023,Face to Face,Opened
20077,STAT 3308,Computational Statistics,MW,1730,1850,Bayou Building 1218,Nicholas J Arend,Spring 2023,100% F2F w/supplmtnl web,Opened
20131,STAT 3334,Prob & Stat for Scients & Engs,MW,930,1050,Bayou Building 2122,Sadhana Weerasinghe,Spring 2023,100% F2F w/supplmtnl web,Closed
20132,STAT 3334,Prob & Stat for Scients & Engs,MW,1300,1420,Bayou Building 2122,Kalanka P Jayalath,Spring 2023,100% F2F w/supplmtnl web,Opened
20150,STAT 4315,Applied Statistical Methods,TH,1600,1720,Bayou Building 3324,Yingfu Li,Spring 2023,100% F2F w/supplmtnl web,Opened
20155,STAT 4344,Introduction to Probability,TH,1730,1850,Bayou Building 2122,Yingfu Li,Spring 2023,100% F2F w/supplmtnl web,Opened
20158,STAT 5135,Applied Statistical Methods,TH,1600,1720,Bayou Building 3324,Yingfu Li,Spring 2023,100% F2F w/supplmtnl web,Opened
20191,STAT 5538,Categorical Data Analysis,W,1900,2150,Bayou Building 3324,Yingfu Li,Spring 2023,100% F2F w/supplmtnl web,Opened
25913,STAT 5635,Applied Time Series Analysis,M,1900,2150,Bayou Building 3324,Kalanka P Jayalath,Spring 2023,100% F2F w/supplmtnl web,Opened
26881,STAT 6837,Stat Research & Consulting,TDB,TDB,TDB,TBA,Kalanka P Jayalath,Spring 2023,100% F2F w/supplmtnl web,Opened
19943,SWEN 4342,Software Engineering,T,1300,1550,Delta Building 234,Soma Datta,Spring 2023,100% F2F w/supplmtnl web,Closed
19944,SWEN 4342,Software Engineering,H,1300,1550,Delta� Building 119A,James C Helm,Spring 2023,< 50% online,Closed
19945,SWEN 4342,Software Engineering,TDB,TDB,TDB,TBA,Daniel Wayne Drew,Spring 2023,100% Online,Closed
26830,SWEN 4342,Software Engineering,F,1300,1550,Delta� Building 119A,James C Helm,Spring 2023,< 50% online,Closed
19928,SWEN 4346,Software Testing,TDB,TDB,TDB,TBA,Daniel Wayne Drew,Spring 2023,100% Online,Opened
19927,SWEN 5135,Configuration Management,W,1900,2150,Delta Building 204,Todd Wayne Dunnavant,Spring 2023,< 50% online,Closed
19933,SWEN 5139,Data Science and R in Software Engineering,M,1300,1550,Delta Building D214,Soma Datta,Spring 2023,< 50% online,Opened
19934,SWEN 5139,Data Science and R in Software Engineering,TDB,TDB,TDB,TBA,Soma Datta,Spring 2023,100% Online,Opened
19926,SWEN 5233,Software Architecture,W,1900,2150,Delta Building 204,Todd Wayne Dunnavant,Spring 2023,< 50% online,Closed
19923,SWEN 5236,Engineering Software I,M,1900,2150,Delta Building 204,Thomas J Dillon,Spring 2023,< 50% online,Opened
19924,SWEN 5237,Engineering Software II,M,1900,2150,Delta Building 204,Thomas J Dillon,Spring 2023,< 50% online,Opened
19930,SWEN 5239,Agile Software Development,M,1300,1550,Delta Building D214,Soma Datta,Spring 2023,< 50% online,Closed
19931,SWEN 5239,Agile Software Development,TDB,TDB,TDB,TBA,Soma Datta,Spring 2023,100% Online,Closed
19936,SWEN 5432,Software Engineering Life Cycle,TDB,TDB,TDB,TBA,Sharon Andrews White,Spring 2023,100% Online,Opened
19937,SWEN 6837,Software Engineering Capstone Project,T,1300,1550,Delta Building D214,Sharon Andrews White,Spring 2023,< 50% online,Opened
19938,SWEN 6837,Software Engineering Capstone Project,T,1600,1850,Delta Building D214,Sharon Andrews White,Spring 2023,> or equal to 50% Online,Opened
20841,SWRK 2361,Introduction to Social Work,M,1300,1550,Bayou Building 1213,Maria Isabel Wilson,Spring 2023,< 50% online,Opened
20843,SWRK 3304,Issues and Ethics in Social Work,M,1600,1850,Bayou Building 1302,Laura Willa Kanter,Spring 2023,< 50% online,Opened
20851,SWRK 3314,Diversity and Human Behavior in the Social Environment,H,1300,1550,Bayou Building 1215,Maria Isabel Wilson,Spring 2023,< 50% online,Opened
20849,SWRK 3317,Social Welfare and Policy Services,T,1900,2150,Bayou Building 2237,Heather Kanenberg,Spring 2023,< 50% online,Opened
20850,SWRK 3317,Social Welfare and Policy Services,H,830,1120,Bayou Building 1215,Laura Willa Kanter,Spring 2023,< 50% online,Opened
20852,SWRK 3324,"Oppression, Diversity, and Social Justice",H,1600,1850,Bayou Building 1219,Laura Willa Kanter,Spring 2023,< 50% online,Opened
20845,SWRK 4328,Social Work Practice II,T,1300,1550,Bayou Building 1215,Maria Isabel Wilson,Spring 2023,< 50% online,Opened
20846,SWRK 4338,Social Work Practice III,T,1600,1850,Bayou Building 3615,Laura Willa Kanter,Spring 2023,< 50% online,Opened
20715,SWRK 4363,Experimental Methods and Statistics,H,1600,1850,Student Services Bld 220112,Georgina L Moreno,Spring 2023,< 50% online,Opened
20716,SWRK 4363,Experimental Methods and Statistics,M,900,1150,Bayou Building 3607,Jaxenne Daniels,Spring 2023,< 50% online,Opened
20717,SWRK 4363,Experimental Methods and Statistics,TDB,TDB,TDB,TBA,Jaxenne Daniels,Spring 2023,100% Online,Closed
20718,SWRK 4363,Experimental Methods and Statistics,H,1300,1550,Bayou Building 3607,Amanda M Johnston,Spring 2023,< 50% online,Opened
20685,SWRK 4370,Nonexperimental Methods and Statistics,TDB,TDB,TDB,TBA,Christine Walther,Spring 2023,100% Online,Closed
20696,SWRK 4370,Nonexperimental Methods and Statistics,W,1600,1850,Student Services Bld 220112,Steven Travis,Spring 2023,< 50% online,Closed
20697,SWRK 4370,Nonexperimental Methods and Statistics,T,1600,1850,Student Services Bld 220112,Nicholas J Shaman,Spring 2023,< 50% online,Opened
20698,SWRK 4370,Nonexperimental Methods and Statistics,T,1900,2150,Bayou Building 1311,cristina maria cabanas garcia,Spring 2023,< 50% online,Opened
20838,SWRK 4629,Social Work Internship II,M,900,1150,Bayou Building 1124,Roberta M Leal,Spring 2023,< 50% online,Closed
20839,SWRK 4629,Social Work Internship II,M,1600,1850,Bayou Building 1219,Roberta M Leal,Spring 2023,< 50% online,Opened
20932,TCED 1101,Inquiry Approaches to Teaching Mathematics and Science Step I,M,1600,1720,Arbor South 1500.01,Takisha Monique Bolden-Gastile,Spring 2023,< 50% online,Opened
25314,TCED 1102,Inquiry Based Lesson Design in Mathematics and Science Step II,M,1730,1850,Arbor South 1500.01,Takisha Monique Bolden-Gastile,Spring 2023,< 50% online,Opened
20934,TCED 1301,Exploring Teaching as a Profession,TH,1000,1120,Bayou Building 1219,Kent A Divoll,Spring 2023,100% F2F w/supplmtnl web,Opened
20935,TCED 1301,Exploring Teaching as a Profession,T,1600,1850,Bayou Building 1333,Vicki Hileman Gaido,Spring 2023,100% F2F w/supplmtnl web,Opened
20936,TCED 2301,Knowing and Learning,W,1300,1550,Bayou Building 1133,Paul A Wagner,Spring 2023,> or equal to 50% Online,Opened
25236,TCED 3300,Perspectives on Science and Math,M,1300,1550,Arbor South 1500.01,Takisha Monique Bolden-Gastile,Spring 2023,> or equal to 50% Online,Opened
20939,TCED 4100,Core Subjects Teacher Seminar,M,1300,1550,Bayou Building 1133,Christine Frances Callahan,Spring 2023,> or equal to 50% Online,Opened
20940,TCED 4100,Core Subjects Teacher Seminar,T,1300,1550,Bayou Building 1133,Christine Frances Callahan,Spring 2023,> or equal to 50% Online,Opened
20942,TCED 4100,Core Subjects Teacher Seminar,T,1600,1850,Bayou Building 1133,Christine Frances Callahan,Spring 2023,> or equal to 50% Online,Opened
20943,TCED 4100,Core Subjects Teacher Seminar,M,900,1150,Bayou Building 1439,Rita Louise Goudeau,Spring 2023,> or equal to 50% Online,Opened
20949,TCED 4100,Core Subjects Teacher Seminar,F,900,1150,Bayou Building 1104,Rita Louise Goudeau,Spring 2023,> or equal to 50% Online,Opened
20950,TCED 4100,Core Subjects Teacher Seminar,H,1900,2150,Bayou Building 1228,Deani G. Quick,Spring 2023,> or equal to 50% Online,Closed
20951,TCED 4102,Secondary (4-8 & 7-12) Content Teacher Seminar,M,1600,1850,Bayou Building 1133,Christine Frances Callahan,Spring 2023,> or equal to 50% Online,Opened
20952,TCED 4102,Secondary (4-8 & 7-12) Content Teacher Seminar,T,1900,2150,Bayou Building 1133,Christine Frances Callahan,Spring 2023,> or equal to 50% Online,Opened
20937,TCED 4300,Project Based Instruction,W,1600,1850,Arbor South 1500.01,Stephen Michael Gruber,Spring 2023,< 50% online,Opened
20953,TCED 4303,Creating Positive Learning Environments in EC-6,M,900,1150,Bayou Building 1228,Joan Mauldin,Spring 2023,< 50% online,Opened
20954,TCED 4303,Creating Positive Learning Environments in EC-6,M,1900,2150,Bayou Building 2235,Terri Jo Burchfield,Spring 2023,> or equal to 50% Online,Closed
20955,TCED 4303,Creating Positive Learning Environments in EC-6,H,1300,1550,Bayou Building 1228,Kent A Divoll,Spring 2023,100% F2F w/supplmtnl web,Opened
20956,TCED 4303,Creating Positive Learning Environments in EC-6,T,1900,2150,SSCB 3310,Ann B. Stiles,Spring 2023,< 50% online,Opened
20957,TCED 4303,Creating Positive Learning Environments in EC-6,T,1300,1550,Bayou Building 1335,Ann B. Stiles,Spring 2023,< 50% online,Opened
20959,TCED 4304,Creating Positive Learning Environments in 4-8,W,1600,1850,Bayou Building 2230,Kent A Divoll,Spring 2023,100% F2F w/supplmtnl web,Closed
20961,TCED 4306,Creating Positive Learning Environments in 8-12,W,1600,1850,Bayou Building 2230,Kent A Divoll,Spring 2023,100% F2F w/supplmtnl web,Closed
20963,TCED 4321,Social Studies Methods for EC-6,M,900,1150,Arbor 1310.07,Debby Shulsky,Spring 2023,< 50% online,Opened
20965,TCED 4321,Social Studies Methods for EC-6,M,1600,1850,Arbor 1310.07,Debby Shulsky,Spring 2023,< 50% online,Opened
20967,TCED 4321,Social Studies Methods for EC-6,M,1900,2150,Arbor 1310.07,Monique Renee Johnson,Spring 2023,< 50% online,Closed
20968,TCED 4321,Social Studies Methods for EC-6,T,1900,2150,Arbor 1310.07,Debby Shulsky,Spring 2023,< 50% online,Opened
20973,TCED 4322,Science Methods for EC-6,T,900,1150,Arbor South 1500.01,Omah M. Williams-Duncan,Spring 2023,< 50% online,Opened
20976,TCED 4322,Science Methods for EC-6,H,1300,1550,Arbor South 1500.01,Carol Curtis Waters,Spring 2023,< 50% online,Opened
25647,TCED 4322,Science Methods for EC-6,H,1900,2150,Arbor South 1500.01,Gelyn Matugas Roble,Spring 2023,< 50% online,Opened
20980,TCED 4323,Mathematics Methods for EC-6,M,900,1150,Arbor 1310.06,Linda Summers Sansing,Spring 2023,< 50% online,Opened
20981,TCED 4323,Mathematics Methods for EC-6,M,1300,1550,Arbor 1310.06,Linda Summers Sansing,Spring 2023,< 50% online,Opened
20982,TCED 4323,Mathematics Methods for EC-6,M,1900,2150,Arbor 1310.06,Susan Lynn Chapman,Spring 2023,> or equal to 50% Online,Opened
20985,TCED 4323,Mathematics Methods for EC-6,H,1900,2150,Arbor 1310.06,Susan Lynn Chapman,Spring 2023,> or equal to 50% Online,Closed
20979,TCED 4332,Science Methods for Grades 4-8,W,1900,2150,Arbor South 1500.01,Selene Verhofstad,Spring 2023,< 50% online,Opened
20986,TCED 4362,Methods In Secondary Science,W,1900,2150,Arbor South 1500.01,Selene Verhofstad,Spring 2023,< 50% online,Opened
20987,TCED 5030,Models of Teaching,H,1600,1850,Arbor South 1500.01,Carol Curtis Waters,Spring 2023,< 50% online,Opened
20988,TCED 5034,Mgmt Strt for Crtg a Pos Learn,W,1600,1850,Bayou Building 2230,Kent A Divoll,Spring 2023,< 50% online,Opened
20989,TCED 5038,Prof Dev for Enhancg Tchr Lead,M,1600,1850,Bayou Building 1135,Tina L Farrell,Spring 2023,> or equal to 50% Online,Opened
20990,TCED 5134,Introduction to Models of Teaching,H,1600,1850,Arbor South 1500.01,Carol Curtis Waters,Spring 2023,< 50% online,Opened
20994,TCED 5330,Fostering Critical Inquiry: Introduction to Action Research,T,1600,1850,Bayou Building 1130,Omah M. Williams-Duncan,Spring 2023,< 50% online,Opened
21160,WGST 1301,Gender Matters: Introduction to Women's and Gender Studies,M,900,1150,Bayou Building 1213,Angela Swilley Kelling,Spring 2023,100% F2F w/supplmtnl web,Opened
20270,WGST 4308,Perspectives in Women's and Gender Studies,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Closed
20271,WGST 4308,Perspectives in Women's and Gender Studies,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Closed
20312,WGST 4312,Women of Color,TDB,TDB,TDB,TBA,Maria F Curtis,Spring 2023,100% Online,Closed
20740,WGST 4348,Development of Gender and Racial Identity,T,1300,1550,Bayou Building 1211,Beth A Hentges,Spring 2023,< 50% online,Opened
21136,WGST 4360,Women in Literature,TH,1300,1420,Student Services Bld 3311,Elizabeth Klett,Spring 2023,100% F2F w/supplmtnl web,Opened
20302,WGST 4391,Selected Topics in Women's and Gender Studies,TDB,TDB,TDB,TBA,Deepa S Reddy,Spring 2023,100% Online,Closed
20775,WGST 5438,Development of Gender and Racial Identity,T,1300,1550,Bayou Building 1124,Beth A Hentges,Spring 2023,< 50% online,Opened
20665,WGST 5931,Research Topics in Women's and Gender Studies,W,1900,2150,Bayou Building 1124,Pearl Joy Young,Spring 2023,100% F2F w/supplmtnl web,Opened
21135,WGST 5931,Research Topics in Women's and Gender Studies,W,1900,2150,Student Services Bld 2308,Elizabeth Klett,Spring 2023,100% F2F w/supplmtnl web,Opened
20189,WRIT 1301,Composition I,MWF,900,950,Bayou Building 1302,Rae E Longest,Spring 2023,< 50% online,Opened
20190,WRIT 1301,Composition I,MWF,1000,1050,Bayou Building 1302,Rae E Longest,Spring 2023,< 50% online,Closed
20193,WRIT 1302,Composition II,MW,1430,1550,Student Services Bld 2304,Sharon Worley,Spring 2023,< 50% online,Opened
20194,WRIT 1302,Composition II,MW,1600,1720,Student Services Bld 2304,Sharon Worley,Spring 2023,< 50% online,Opened
20195,WRIT 1302,Composition II,TDB,TDB,TDB,TBA,Zachary Ryan Vandezande,Spring 2023,100% Online,Closed
20196,WRIT 1302,Composition II,TDB,TDB,TDB,TBA,Zachary Ryan Vandezande,Spring 2023,100% Online,Opened
20197,WRIT 1302,Composition II,TH,1300,1420,Bayou Building 1333,Alana Dyan Hatley,Spring 2023,> or equal to 50% Online,Opened
20198,WRIT 1302,Composition II,TH,1430,1550,Bayou Building 1333,Alana Dyan Hatley,Spring 2023,> or equal to 50% Online,Opened
20199,WRIT 1302,Composition II,T,1300,1550,Student Services Bld 2304,Lorie Louise Jacobs,Spring 2023,> or equal to 50% Online,Opened
20200,WRIT 1302,Composition II,TDB,TDB,TDB,TBA,Lorie Louise Jacobs,Spring 2023,100% Online,Closed
20201,WRIT 1302,Composition II,TH,1000,1120,SSCB� 2302,Christal Rene Seahorn,Spring 2023,< 50% online,Closed
20202,WRIT 1302,Composition II,TH,1130,1250,SSCB� 2302,Christal Rene Seahorn,Spring 2023,< 50% online,Opened
20204,WRIT 2311,Intro to Professional Writing,TH,1130,1250,Student Services Bld 2304,Dragana Djordjevic,Spring 2023,< 50% online,Opened
20205,WRIT 3304,Writing for Education,T,830,1120,Student Services Bld 2305,Jan Lynn Bethany,Spring 2023,< 50% online,Opened
20206,WRIT 3304,Writing for Education,T,1300,1550,Student Services Bld 2305,Jan Lynn Bethany,Spring 2023,< 50% online,Closed
24672,WRIT 3304,Writing for Education,TDB,TDB,TDB,TBA,Lorie Louise Jacobs,Spring 2023,100% Online,Closed
20207,WRIT 3305,Writing for Humanities,TH,1300,1420,Student Services Bld 2306,Chloe M Diepenbrock,Spring 2023,> or equal to 50% Online,Opened
20208,WRIT 3305,Writing for Humanities,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Opened
20209,WRIT 3305,Writing for Humanities,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Opened
20210,WRIT 3305,Writing for Humanities,TDB,TDB,TDB,TBA,Michael S Carson,Spring 2023,100% Online,Opened
20211,WRIT 3306,Writing for Social Sciences,TH,1300,1420,SSCB 2303,Hunter W Stephenson,Spring 2023,100% F2F w/supplmtnl web,Opened
20212,WRIT 3306,Writing for Social Sciences,TH,1000,1120,SSCB 2303,Hunter W Stephenson,Spring 2023,100% F2F w/supplmtnl web,Opened
20213,WRIT 3306,Writing for Social Sciences,TH,1130,1250,SSCB 2303,Hunter W Stephenson,Spring 2023,100% F2F w/supplmtnl web,Opened
20223,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Philip R Jones,Spring 2023,100% Online,Closed
20224,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Sylvia Mary Neely,Spring 2023,100% Online,Closed
20225,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Sylvia Mary Neely,Spring 2023,100% Online,Closed
20226,WRIT 3307,Advanced Writing,W,1900,2150,SSCB� 2302,Jeffrey Scott Clayton,Spring 2023,100% F2F w/supplmtnl web,Opened
20227,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Kathryn M Peterson,Spring 2023,100% Online,Opened
20228,WRIT 3307,Advanced Writing,H,1300,1550,SSCB� 2302,Kathryn M Peterson,Spring 2023,> or equal to 50% Online,Closed
20229,WRIT 3307,Advanced Writing,W,1600,1850,Bayou Building 2104,Christina Cedillo,Spring 2023,> or equal to 50% Online,Closed
20230,WRIT 3307,Advanced Writing,H,1600,1850,Bayou Building 2104,Christina Cedillo,Spring 2023,> or equal to 50% Online,Closed
20236,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Susan E McCauley,Spring 2023,100% Online,Opened
20237,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Susan E McCauley,Spring 2023,100% Online,Opened
20238,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Donnetta H Suchon,Spring 2023,100% Online,Opened
20239,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Donnetta H Suchon,Spring 2023,100% Online,Closed
20241,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Jan Lynn Bethany,Spring 2023,100% Online,Opened
20242,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Spring 2023,100% Online,Closed
20243,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Closed
20244,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Opened
20245,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Spring 2023,100% Online,Opened
20246,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Spring 2023,100% Online,Closed
20250,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Lisa Ann Frase,Spring 2023,100% Online,Opened
20251,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Lisa Ann Frase,Spring 2023,100% Online,Opened
20252,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Amy Leigh Sasser,Spring 2023,100% Online,Opened
20254,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Christina Cedillo,Spring 2023,100% Online,Opened
20255,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Kelley Frierson,Spring 2023,100% Online,Opened
20256,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Kelley Frierson,Spring 2023,100% Online,Opened
20259,WRIT 3315,Advanced Technical Writing,TH,1000,1120,Bayou Building 2104,Alana Dyan Hatley,Spring 2023,> or equal to 50% Online,Opened
20260,WRIT 3315,Advanced Technical Writing,TH,1130,1250,Bayou Building 2104,Alana Dyan Hatley,Spring 2023,> or equal to 50% Online,Closed
23495,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Dragana Djordjevic,Spring 2023,100% Online,Opened
25602,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Dragana Djordjevic,Spring 2023,100% Online,Opened
25605,WRIT 3315,Advanced Technical Writing,T,1900,2150,Student Services Bld 2305,Amy Leigh Sasser,Spring 2023,> or equal to 50% Online,Opened
26778,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Dragana Djordjevic,Spring 2023,100% Online,Opened
20261,WRIT 4310,Writing for the Public: Developing Non-Profit Communication Strategies,TDB,TDB,TDB,TBA,Leticia French,Spring 2023,100% Online,Opened
20265,WRIT 4312,The Rhetoric of Popular Culture,TH,1300,1420,Student Services Bld 2306,Chloe M Diepenbrock,Spring 2023,> or equal to 50% Online,Opened
20266,WRIT 4312,The Rhetoric of Popular Culture,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Opened
20267,WRIT 4312,The Rhetoric of Popular Culture,TDB,TDB,TDB,TBA,Mary L Hedengren,Spring 2023,100% Online,Closed
